app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
513060,Wills and Wonders,22/08/16,Adventure | Casual | Early Access | Indie | RPG | Strategy,Adventure | Casual | Early Access | Indie | RPG | Strategy,"Wills and Wonders is a turn based strategy game in a fantasy setting. Wills and Wonders brings you on an adventure through Earth's mythology as you embark on quests to capture creatures, find skills, and recruit new leaders. Build armies, take land, and assert your dominance over all of Midgard.",windows,Family Sharing | Single-player | Steam Cloud,6.99,6,1,7 user reviews,7,0.857142857,,,FALSE
513210,Rescue Bear Operation,29/09/16,Action | Adventure | Casual | Early Access | Free To Play | Indie,Action | Action-Adventure | Adventure | Casual | Controller | Cute | Early Access | Education | Family Friendly | Free to Play | Indie | Singleplayer,"Rescue Bear Operation is: a one-level, all ages, child friendly, free to play, mini game designed to create awareness about wildfires. We'll be donating at least 30% of our net proceeds to charitable causes.",windows,Full controller support | Single-player | Stats | Steam Achievements | Steam Cloud,0,58,17,Mostly Positive,75,0.773333333,,,TRUE
513230,The Underground Man,01/09/16,Adventure | Indie,2D | Action | Adventure | Atmospheric | Choices Matter | Classic | Difficult | Great Soundtrack | Illuminati | Indie | Memes | Open World | Pixel Graphics | Post-apocalyptic | Psychological Horror | RPG | Retro | Singleplayer | Story Rich | Survival,Moscow: somewhere in the near future. The city and perhaps the Earth's surface has turned into a radioactive ash. Those who decided that they could not exist in such conditions began to live under the ground.,windows | mac,Family Sharing | Single-player | Steam Achievements | Steam Trading Cards,1.99,1116,278,Very Positive,1394,0.800573888,,1314,FALSE
513240,Birdtual Reality,23/08/16,Indie | Racing | Simulation,Indie | Racing | Simulation | VR,"Welcome to Birdtual Reality, the first open-world flying and air-racing game for the HTC Vive. If you have ever dreamed of flying like a bird or super-hero, this is the VR experience for you!",windows,Family Sharing | Single-player | Steam Leaderboards | Tracked Controller Support | VR Only,4.79,3,4,7 user reviews,7,0.428571429,,,FALSE
513250,Rogue Stache,23/01/19,Action | Adventure | Indie,Action | Action Roguelike | Adventure | Indie | Platformer | Retro | Roguelite | Shooter,"Rogue Stache is an action-adventure platforming roguelike which draws heavy inspiration from hits such as Rogue Legacy, Risk of Rain, and Magicite. Explore vast interstellar dungeons and defeat hordes of cunning enemies!",windows,Family Sharing | Full controller support | Single-player | Steam Achievements,0.79,41,3,Positive,44,0.931818182,,,FALSE
513260,Green Moon 2,14/08/16,Adventure | Casual,Adventure | Casual | Hidden Object,"This is a pure adventure game with tons of tasks to complete. There are around 400 locations in the game, 48 hours of gameplay, plus many unique mini-games, such as piloting a spaceship, shooting a bow in the Middle Ages, and fighting duels in the Wild West.",windows,Family Sharing | Single-player,3.99,3,2,5 user reviews,5,0.6,,,FALSE
513270,Lockdown: Stand Alone,21/12/17,Action,Action | Adventure | Early Access | FPS | Horror | Indie | Linear | Point & Click | Post-apocalyptic | Shooter | Simulation | Singleplayer | Surreal | Survival Horror | VR,You're alone in an abandoned post-apocalyptic city with a mission to nuke the entire area. Lose track of what’s real by immersing yourself to the unparalleled sense of scale and depth Lockdown: Stand Alone offers. Step inside one of the most immersive and challenging VR games to date.,windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,7.99,24,18,Mixed,42,0.571428571,,,FALSE
513290,Lucius III,13/12/18,Adventure | Indie,Action | Adventure | Atmospheric | Dark | Demons | Gore | Horror | Indie | Nudity | Open World | Psychological Horror | Puzzle | Singleplayer | Third Person | Villain Protagonist | Violent,"Lucius is back. In a whole new narrative experience, he now returns to his old neighborhood of Winter Hill. The path will be a difficult one, with trials and tribulations waiting ahead. Has he made the right choices? Is it finally time to end it all?",windows,Family Sharing | Full controller support | Single-player | Stats | Steam Achievements | Steam Cloud,14.99,609,541,Mixed,1150,0.529565217,,893,FALSE
513310,Aviators,19/01/17,Action | Casual | Early Access | Indie | Sports,Action | Casual | Competitive | Early Access | Indie | PvP | Sports,"Aviators is a chaotic and highly competitive online party game played in teams with up to 4 players a side. Work together to secure victory for your team by any means necessary, even if it means sacrificing yourself like a true kamikaze Aviator.",windows | mac,Family Sharing | Multi-player | Online PvP | Partial Controller Support | PvP | Steam Cloud,1.99,1,0,1 user reviews,1,1,,,FALSE
513320,ALICE VR,27/10/16,Adventure | Indie,Adventure | Exploration | Indie | Mystery | VR,"Alice VR is a single player story-driven exploration game with puzzles designed to be a unique VR experience. Set on a mysterious planet and inspired by Alice in Wonderland, it's a thrilling, immersive adventure with beautiful graphics and an atmospheric electronic soundtrack.",windows | linux,Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards | Tracked Controller Support | VR Supported,6.99,122,203,Mostly Negative,325,0.375384615,55,218,FALSE
513330,Party Tycoon,19/10/17,Early Access | Indie | Simulation | Strategy,Early Access | Great Soundtrack | Indie | Management | Pixel Graphics | Sexual Content | Simulation | Singleplayer | Strategy,"Manage your dream nightclub in Party Hard Tycoon, a business simulation game where you're tasked with throwing the most profitable party ever. It takes place in the same universe as tinyBuild's 2015 hit Party Hard.",windows,Family Sharing | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,3.99,177,184,Mixed,361,0.490304709,,270,FALSE
513340,Through Abandoned: The Forest,09/08/16,Adventure | Indie,2D | Adventure | Atmospheric | Drama | Exploration | Hand-drawn | Hidden Object | Indie | Linear | Mystery | Narration | Point & Click | Puzzle | Sci-fi | Sequel | Short | Singleplayer | Story Rich | Surreal | Time Travel,You continue your journey in worlds of Abandoned.,windows,Family Sharing | Single-player | Steam Achievements | Steam Trading Cards,1.99,314,97,Mostly Positive,411,0.763990268,,311,FALSE
513360,Mu Cartographer,24/08/16,Indie,Experimental | Exploration | Indie | Puzzle | Sandbox,"Colourful sandbox toy - Experimental treasure hunt. Manipulate an abstract machine to shape and explore colourful landscapes, and find the mysteries hidden in a shifting world.",windows | mac,Family Sharing | Single-player,3.99,198,25,Very Positive,223,0.887892377,,177,FALSE
513370,Blade & Bones,30/11/16,Action | Adventure | Indie | RPG,Action | Adventure | Cartoony | Indie | Open World | RPG | Souls-like | Story Rich,A Combat driven metroidvania experience. Discover a tale long lost in our past. Seven swords need to be found in this world where you will discover ancient secrets and fight with an intense combat system that rewards players for their skills and knowledge.,windows,Captions available | Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Trading Cards,7.99,59,131,Mostly Negative,190,0.310526316,,,FALSE
513420,VR Escape the space station,24/08/16,Adventure | Indie | RPG,Adventure | Indie | RPG | VR,"You are trapped in the space station all by yourself. Need to find a way to get the hell out of there. Experience with HTC Vive, consists of 4 rooms full of puzzles. Every scene are elaborately designed including spaceship with zero gravity, outer space landscape corridor and all.",windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,4.99,37,23,Mixed,60,0.616666667,,,FALSE
513450,Drop Alive,06/12/16,Casual | Free To Play | Indie,2D | Adventure | Casual | Cute | Difficult | Family Friendly | Free to Play | Funny | Hand-drawn | Indie | Multiplayer | Platformer | Puzzle | Puzzle Platformer | Singleplayer | Survival,"“Happiness is only real when shared, especially with a water drop”. (Isn’t that how it goes?). Take a deep breath and immerse yourself in the greatest journey you’ll ever set out on with the cutest friend.",windows,Full controller support | Single-player | Stats | Steam Achievements,0,1358,163,Very Positive,1521,0.892833662,,307,TRUE
513460,Agenda,21/09/16,Early Access | Indie | Simulation | Strategy,Early Access | Indie | Simulation | Strategy,"Agenda is a strategy simulation game in which you control a world-wide independent agency with a set goal of world domination. Try to claim your global influence through the power of your allies and covert operations such as assassinations, bribery or fraud.",windows | mac | linux,Family Sharing | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,6.99,22,27,Mixed,49,0.448979592,,,FALSE
513480,Geo,31/01/17,Adventure | Indie | Simulation,2D | Adventure | Base Building | Crafting | Indie | Management | Mining | Replay Value | Sci-fi | Simulation | Space | Space Sim,"Geo is a game about building and expanding an intergalactic mining corporation. Explore uncharted space and discover comets, moons, Planets and gas giants before heading in and drilling the cash out of them! Expand your HQ, build new rooms and facilities to increase your drilling stats.",windows,Family Sharing | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,6.99,146,26,Very Positive,172,0.848837209,,101,FALSE
513490,1943 Berlin Blitz,03/10/18,Indie,Education | Free to Play | Historical | Indie | VR | World War II,Join a Lancaster bomber crew during a raid over Berlin in World War Two.,windows,Partial Controller Support | Single-player | VR Supported,0,273,21,Very Positive,294,0.928571429,,,TRUE
513510,Intralism,04/11/16,Action | Casual | Indie,Action | Anime | Arcade | Casual | Difficult | Fast-Paced | Indie | Level Editor | Minimalist | Multiplayer | Music | Music-Based Procedural Generation | Rhythm | Singleplayer,Intralism - fast and hard rhythm game. Listen to music and match arcs to the beat. Master all beatmaps or create your own and challenge friends in the online multiplayer. But remember: wrong button - failed try.,windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | Includes level editor | Multi-player | Single-player | Stats | Steam Achievements | Steam Cloud | Steam Leaderboards | Steam Trading Cards | Steam Workshop,1.99,4280,660,Very Positive,4940,0.866396761,,4391,FALSE
513550,Vive le Roi,23/02/17,Adventure | Casual | Indie,2D | Adventure | Casual | Indie | Puzzle,"January 21, 1793, Revolutionaries are about to guillotine King Louis XVI of France. Can you save him and change history?",windows | mac,Family Sharing | Single-player | Steam Achievements,3.99,50,32,Mixed,82,0.609756098,,,FALSE
513560,Hunger Dungeon,06/12/16,Action | Adventure | Free To Play | Indie | RPG | Strategy,2D | Action | Action Roguelike | Battle Royale | Cartoon | Co-op | Comedy | Competitive | Cute | Fantasy | Free to Play | Hack and Slash | Multiplayer | Pixel Graphics | PvP | Roguelike | Sexual Content | Singleplayer | Strategy | Survival,Hunger Dungeon is a 1-6 player round-based Multiplayer Online Battle Arena game with a special pixel art style. Battle with more than 12 unique characters in fast-paced Free-for-All and Team Deathmatch rounds. Or take on the challenging Dragon Mode - the exciting first PvE mode!,windows | mac | linux,In-App Purchases | Multi-player | Online PvP | Partial Controller Support | PvP | Single-player,0,1646,637,Mostly Positive,2283,0.720981165,,129,TRUE
513570,Wooden House,05/09/16,Action | Adventure | Indie,Action | Adventure | Ambient | Dark | Dark Humor | Female Protagonist | First-Person | Funny | Horror | Illuminati | Indie | Memes | Nature | PvE | Short | Singleplayer | Survival Horror | Tactical RPG | Trading Card Game | Walking Simulator,"What could be better than a fine day closer to nature. Small village house outside of the city noises and stress... Reading a book next to a fireplace... One night, strange voices started to come from beneath the house. Our hero discovers a mysterious book, once opened, releasing the ancient Evil.",windows,Family Sharing | Single-player | Steam Trading Cards,0.79,181,119,Mixed,300,0.603333333,,141,FALSE
